,SMILES_A,SMILES_B,Delta_Tg,cosine_sim,min_max_score_a_01,min_max_score_a_001,exponential_score_a_01,exponential_score_a_001
20,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"O=S(=O)(c1cc2c(cc1)cc(cc2)c1ccccc1)c1cc2c(
cc1)nc(c1ccccc1)c(n2)c1ccccc1",113.00637446809895,0.7613537288625756,0.7757410376346665,0.7737023197949817,0.3523315960626483,0.20913532075090033
21,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(OC(=O)C=C)C#N,166.0097900946996,0.52384214231697,0.6705567854525434,0.6675618471384756,0.2160021890238122,0.100389254387061
22,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Oc1ccc(Oc2ccc(Oc3cc4c(cc3)C(=O)N(C4=O)c 3cccc(c3)N3C(=O)c4ccccc4C3=O)cc2)cc1,4.975490693338486,0.5515606404154061,0.9901262350429493,0.9900364735433398,0.9551091377636131,0.9334251540605919
23,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"CC(C)(c1ccc(Oc2cc3c(cc2)C(=O)NC3=O)cc1) c1ccc(Oc2cc3c(cc2)C(=O)N(C3=O)c2ccccc2)c
c1",12.063284358110707,0.3980681416001515,0.976060645732586,0.9758430152392459,0.8946180743190345,0.8461678146455374
24,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,O(c1ccccc1)c1ccc(cc1)c1cc(c2ccccc2)c2cc3c(c cnc3cc2n1)c1ccccc1,146.91852346374827,0.5570397204913292,0.7084430344809614,0.7057925166126066,0.25762976018588085,0.13076576049672867
25,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(CCCCC(=O)O)CCCCN,189.000626625522,0.6114641013855999,0.6249319154522346,0.6215222055927094,0.17469750313991736,0.07301801909860377
26,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)OC(=O)C1=C(C=C)C=CC=C1,86.02355457354821,0.45797785384175116,0.8292879213367963,0.827735993348949,0.45198821761415214,0.3038719905199716
27,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,FC(F)(F)C(F)(F)C=C,191.03146084303472,0.45865495675761697,0.6209017642638697,0.6174554166662685,0.1714529564642219,0.07099331690256001
28,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,OCC1=C(C=C)C=CC=C1,71.99795793231277,0.4240565531681678,0.8571214463403446,0.855822550397984,0.5144657380083664,0.36900706895090407
29,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(=CCCCl)C([O-])=O,140.004028599455,0.5294292475255252,0.7221647156767825,0.7196389403647533,0.2746101575616945,0.14390467267844995
